,Lat,Lng,Price,Tempature (C),ZipCode
2539,43.96,-116.8,132700.0,7.25,83655
2540,42.61,-122.81,211200.0,3.8,97539
2541,19.55,-155.09,192000.0,21.8,96771
2542,42.27,-73.82,146800.0,-4.0,12015
2543,47.34,-121.89,358000.0,7.62,98051
2544,39.88,-84.02,68600.0,1.11,45341
2545,42.49,-78.48,72400.0,1.46,14042
2546,39.95,-74.08,241000.0,2.05,08751
2547,40.48,-76.01,155200.0,1.13,19541
2548,40.4,-79.84,53800.0,1.66,15112
2549,39.16,-85.29,80400.0,2.0,47037
2550,44.49,-71.56,108500.0,-3.8,03584
2551,43.43,-73.48,153800.0,-3.32,12827
2552,44.97,-93.2,239300.0,3.5,55114
2553,45.39,-93.23,233200.0,3.63,55005
2554,39.1,-104.57,402800.0,16.5,80106
2555,41.12,-75.56,82900.0,-0.26,18347
2556,38.82,-86.98,63700.0,2.22,47562
2557,44.13,-69.25,132200.0,-1.77,04864
2558,40.12,-79.41,140800.0,1.37,15610
2559,39.34,-86.66,92000.0,2.79,47433
2560,44.03,-92.86,154100.0,2.7,55927
2561,41.85,-71.15,285200.0,-0.75,02764
2562,40.71,-75.95,130400.0,0.29,17960
2563,34.44,-93.24,121900.0,8.06,71964
2564,43.32,-73.85,142100.0,-3.76,12835
2565,48.12,-119.77,144900.0,3.0,98812
2566,40.69,-81.85,150400.0,1.6,44627
2567,43.12,-71.0,232400.0,-1.11,03861
2568,44.91,-71.48,109700.0,-3.84,03576
2569,33.16,-99.73,63800.0,13.92,79521
2570,42.9,-77.61,124000.0,1.7,14485
2571,40.32,-104.73,217400.0,18.35,80645
2572,37.03,-87.49,99200.0,6.0,42217
2573,38.41,-94.37,76000.0,7.19,64720
2574,40.4,-79.78,43600.0,1.66,15140
2575,42.31,-71.92,238200.0,-1.89,01612
2576,41.4,-72.12,186800.0,-1.17,06375
2577,44.37,-71.6,153300.0,-3.16,03598
2578,26.24,-97.19,224800.0,11.8,78597
2579,42.93,-73.9,191600.0,-3.38,12027
2580,41.07,-75.45,97900.0,-0.85,18334
2581,39.9,-82.53,140900.0,1.22,43046
2582,39.8,-77.02,138400.0,5.75,17344
2583,41.07,-73.44,885500.0,-0.08,06853
2584,46.35,-120.18,119200.0,9.0,98932
2585,35.92,-96.22,99100.0,13.0,74039
2586,43.26,-76.24,93300.0,-3.07,13132
2587,40.72,-76.19,35300.0,0.67,17970
2588,41.24,-80.89,49500.0,1.62,44430
2589,43.09,-77.96,115600.0,2.0,14416
2590,43.36,-71.24,180000.0,-1.63,03225
2591,40.88,-74.66,215500.0,1.1,07852
2592,41.99,-73.99,147900.0,-3.3,12449
2593,34.96,-94.78,67500.0,11.63,74966
2594,41.87,-71.98,196900.0,-1.0,06259
2595,48.02,-117.3,193200.0,3.0,99009
2596,40.41,-84.21,117800.0,1.04,45302
2597,45.36,-122.34,343700.0,8.42,97022
2598,38.01,-77.18,146100.0,5.01,22427
2599,38.89,-77.03,648200.0,4.58,20004
2600,46.61,-93.31,194900.0,4.58,55760
2601,40.9,-80.99,82100.0,1.72,44609
2602,41.33,-85.71,126300.0,0.99,46555
2603,33.54,-87.05,52400.0,8.34,35118
2604,29.22,-81.44,115300.0,12.26,32180
2605,41.66,-74.17,218900.0,-2.98,12525
2606,39.9,-95.81,56500.0,6.0,66534
2607,39.93,-76.88,153200.0,4.8,17364
2608,44.84,-69.27,121800.0,-2.0,04953
2609,43.42,-76.1,83500.0,-2.51,13131
2610,41.19,-74.22,409300.0,0.15,10987
2611,39.9,-76.04,184700.0,3.73,17509
2612,44.39,-93.72,130000.0,3.63,56057
2613,40.6,-86.88,85400.0,1.02,47923
2614,40.44,-83.79,126200.0,0.26,43324
2615,43.3,-78.82,126700.0,1.19,14172
2616,41.45,-83.99,109600.0,0.66,43532
2617,42.88,-75.18,101600.0,-4.0,13491
2618,46.29,-94.56,162800.0,3.87,56466
2619,41.83,-73.24,237200.0,-2.67,06756
2620,38.89,-104.66,196200.0,16.8,80951
2621,41.17,-90.05,59000.0,6.0,61434
2622,41.37,-79.68,79600.0,-0.07,16346
2623,38.36,-97.02,58700.0,11.56,66861
2624,42.6,-70.88,451600.0,-0.41,01984
2625,47.49,-92.4,96000.0,2.57,55741
2626,33.79,-84.26,111000.0,7.19,30079
2627,39.12,-86.74,82400.0,2.83,47459
2628,37.95,-86.72,81100.0,2.67,47520
2629,38.34,-86.09,108700.0,4.32,47161
2630,40.72,-83.94,110000.0,0.68,45850
2631,42.28,-76.97,83700.0,2.23,14812
2632,44.43,-70.14,94300.0,-2.0,04254
2633,42.18,-75.65,83800.0,-1.0,13787
2634,40.88,-80.34,75000.0,1.86,16157
2635,33.33,-118.34,565600.0,16.63,90704
2636,36.57,-114.47,132300.0,20.0,89040
2637,38.17,-87.01,77400.0,3.0,47523
2638,43.09,-75.56,109600.0,-3.46,13476
2639,41.97,-84.28,192200.0,0.8,49253
2640,45.83,-109.96,181000.0,0.0,59011
2641,43.84,-70.2,252600.0,-1.67,04097
2642,45.08,-123.5,157400.0,8.0,97396
2643,40.23,-105.86,257000.0,10.18,80447
2644,39.18,-121.78,179500.0,12.87,95982
2645,42.89,-71.13,279600.0,-0.54,03826
2646,42.3,-73.65,189700.0,-3.49,12075
2647,44.22,-70.03,182400.0,-1.79,04259
2648,41.1,-80.97,80600.0,1.5,44429
2649,38.66,-90.83,251500.0,10.2,63341
2650,42.38,-71.87,211600.0,-1.39,01522
2651,40.83,-75.87,62300.0,0.01,18250
2652,36.08,-83.74,95600.0,3.85,37806
2653,37.68,-86.87,98200.0,3.65,42378
2654,39.95,-105.82,261600.0,13.86,80442
2655,40.13,-85.51,74800.0,1.54,47334
2656,35.22,-82.46,181400.0,9.18,28790
2657,42.45,-71.88,283700.0,-1.16,01541
2658,41.31,-82.61,110500.0,2.32,44846
2659,41.87,-73.46,263800.0,-2.44,06069
2660,38.84,-84.69,139200.0,3.01,41092
2661,42.29,-91.01,120600.0,3.28,52033
2662,35.36,-95.26,58300.0,11.59,74455
2663,41.05,-75.32,141900.0,-0.86,18372
2664,36.17,-86.78,429000.0,6.18,37219
2665,40.11,-86.59,118100.0,2.2,46071
2666,41.36,-90.38,114600.0,5.18,61273
2667,47.84,-92.72,146200.0,2.84,55723
2668,36.74,-94.83,77700.0,9.76,74343
2669,38.38,-90.8,116700.0,10.19,63072
2670,41.38,-80.86,84200.0,2.01,44402
2671,41.49,-85.83,114100.0,0.99,46553
2672,42.36,-73.12,158100.0,-2.48,01223
2673,45.92,-122.46,341400.0,8.5,98601
2674,44.01,-69.9,161000.0,-1.66,04008
2675,27.08,-82.15,199900.0,15.84,34289
2676,40.54,-86.5,68200.0,1.18,46929
2677,28.7,-81.8,226000.0,14.5,34737
2678,41.17,-71.57,885500.0,-0.29,02807
2679,42.52,-73.23,172300.0,-2.99,01237
2680,35.45,-80.28,98900.0,5.25,28137
2681,38.73,-98.21,58300.0,13.07,67439
2682,46.82,-96.07,223100.0,1.24,56554
2683,41.73,-72.38,183300.0,-1.73,06232
2684,43.44,-71.14,229200.0,-1.75,03855
2685,43.71,-71.48,239500.0,-2.0,03226
2686,48.48,-120.18,328200.0,3.0,98862
2687,41.04,-86.04,74600.0,0.71,46910
2688,41.81,-71.14,290000.0,-0.72,02715
2689,41.58,-84.44,84100.0,0.5,43570
2690,40.46,-75.16,284500.0,1.71,18942
2691,47.42,-123.17,176200.0,7.38,98548
2692,43.79,-91.56,112300.0,4.34,55943
2693,43.82,-91.75,127800.0,4.16,55971
2694,37.9,-91.88,77900.0,9.03,65550
2695,41.21,-122.27,136200.0,4.59,96025
2696,44.15,-92.48,231500.0,3.1,55960
2697,41.1,-82.1,131500.0,2.0,44275
2698,41.38,-85.6,80300.0,1.14,46732
2699,37.15,-98.03,46000.0,15.0,67003
2700,40.84,-89.9,118200.0,6.0,61517
2701,40.62,-80.83,61500.0,2.0,43945
2702,37.53,-122.51,987100.0,12.76,94038
2703,42.76,-70.94,561400.0,-0.72,01922
2704,37.92,-97.42,93700.0,12.21,67135
2705,41.92,-91.78,130300.0,4.61,52228
2706,39.82,-97.63,48500.0,6.73,66935
2707,42.91,-70.99,290200.0,-0.79,03827
2708,41.53,-73.66,220100.0,-2.63,12531
2709,44.76,-93.8,211300.0,4.62,55322
2710,42.75,-73.34,130300.0,-3.5,12138
2711,39.2,-96.07,89500.0,9.52,66536
2712,41.23,-81.54,163800.0,2.34,44264
2713,48.36,-120.14,237700.0,3.0,98856
2714,40.23,-85.78,61600.0,1.64,46044
2715,40.63,-82.99,90500.0,0.18,43314
2716,41.37,-93.27,141700.0,5.78,50225
2717,38.01,-97.51,78500.0,12.21,67056
2718,40.79,-75.52,168800.0,0.65,18038
2719,39.42,-121.72,179900.0,11.87,95917
2720,20.83,-156.92,385500.0,26.32,96763
2721,29.43,-94.69,223400.0,11.31,77650
2722,39.81,-79.36,113600.0,2.31,15424
2723,43.1,-74.02,166600.0,-3.74,12850
2724,46.28,-106.7,166000.0,2.0,59327
2725,44.21,-71.9,130600.0,-3.34,03585
2726,40.19,-85.13,67300.0,0.69,47340
2727,40.4,-104.53,226900.0,17.0,80644
2728,40.47,-83.89,63600.0,0.45,43348
2729,35.01,-80.28,65600.0,6.42,28133
2730,30.39,-88.21,70300.0,8.06,36523
2731,41.73,-73.46,220800.0,-1.98,06757
2732,41.35,-80.97,101200.0,2.12,44491
2733,39.82,-76.4,136200.0,4.21,17302
2734,45.59,-117.91,102600.0,4.62,97827
2735,43.21,-70.64,327700.0,-0.96,03902
2736,41.11,-83.8,114900.0,1.0,45858
2737,40.1,-104.45,255200.0,17.8,80643
2738,38.36,-98.58,55300.0,15.14,67526
2739,42.38,-73.72,171900.0,-3.59,12106
2740,41.67,-84.33,86300.0,0.72,43521
2741,41.34,-72.44,214800.0,-1.64,06442
2742,41.42,-71.78,205700.0,-0.57,02804
2743,47.18,-113.48,238400.0,3.0,59868
2744,42.22,-123.28,296000.0,4.01,97544
2745,41.58,-71.86,185100.0,-0.6,06384
2746,40.05,-84.93,49100.0,1.41,47355
2747,44.87,-92.82,375300.0,3.43,55001
2748,44.85,-74.42,74800.0,-3.15,12966
2749,41.76,-93.82,214500.0,5.68,50109
2750,40.47,-75.53,192400.0,1.52,18092
2751,40.21,-79.95,74000.0,2.33,15067
2752,40.84,-81.63,104200.0,1.85,44666
2753,42.38,-72.62,252200.0,-2.0,01038
2754,39.98,-77.23,160900.0,5.42,17304
2755,36.41,-95.27,113500.0,11.06,74330
2756,41.07,-85.88,74500.0,0.85,46982
2757,44.75,-122.59,202200.0,8.0,97358
2758,47.42,-93.22,92500.0,3.8,55769
2759,43.7,-71.61,127800.0,-2.0,03217
2760,45.16,-122.42,385000.0,8.43,97017
2761,40.42,-82.95,155000.0,0.61,43003
2762,42.39,-92.45,146500.0,4.18,50643
2763,38.95,-99.53,64700.0,15.7,67637
2764,39.44,-92.55,66000.0,9.0,65259
2765,41.06,-72.34,793700.0,-1.36,11964
2766,34.68,-118.54,255600.0,10.03,93532
2767,41.7,-74.64,72100.0,-3.18,12779
2768,45.2,-92.83,327400.0,3.66,55047
2769,48.1,-122.58,450000.0,6.75,98253
2770,38.24,-121.54,311000.0,13.78,95690
2771,42.27,-72.87,202800.0,-1.67,01050
2772,42.94,-123.36,141500.0,3.99,97469
2773,43.0,-112.84,90500.0,2.0,83210
2774,37.9,-78.9,257200.0,8.27,22958
2775,42.04,-72.15,203000.0,-1.74,01521
2776,39.56,-84.62,118200.0,2.57,45064
2777,43.23,-70.83,216600.0,-1.57,03869
2778,45.2,-117.85,116600.0,3.75,97883
2779,39.96,-86.62,105400.0,2.51,46147
2780,40.77,-80.91,98900.0,1.88,44423
2781,30.64,-85.38,76200.0,11.27,32420
2782,44.89,-73.45,114500.0,-2.18,12921
2783,19.07,-155.66,232700.0,22.77,96772
2784,38.17,-87.8,85500.0,2.29,47633
2785,42.62,-76.73,113800.0,2.07,14847
2786,41.48,-74.53,172200.0,-2.44,10963
2787,40.38,-79.81,55400.0,1.66,15035
2788,40.66,-80.23,107400.0,2.0,15027
2789,43.27,-76.0,96100.0,-3.02,13044
2790,42.54,-72.53,178200.0,-2.22,01351
2791,40.63,-105.26,276100.0,16.06,80512
2792,34.85,-119.16,191900.0,7.45,93222
2793,44.85,-74.75,66100.0,-2.08,13613
2794,41.44,-74.72,129800.0,-2.64,12780
2795,27.41,-81.2,122300.0,13.0,33857
2796,42.37,-77.46,72200.0,2.5,14809
2797,43.89,-92.82,146300.0,2.78,55940
2798,41.72,-71.82,175600.0,-0.7,06377
2799,42.71,-78.68,154500.0,1.22,14170
2800,38.93,-89.96,92800.0,8.46,62067
2801,38.97,-97.02,89100.0,10.64,67431
2802,38.87,-77.76,325500.0,4.78,20198
2803,39.12,-85.82,103000.0,2.73,47232
2804,45.79,-119.21,100200.0,6.57,97875
2805,44.9,-93.89,221900.0,4.73,55360
2806,41.8,-72.14,162300.0,-1.33,06235
2807,40.53,-75.21,282200.0,0.59,18930
2808,44.17,-93.24,143400.0,3.1,55049
2809,43.58,-73.67,229000.0,-3.0,12814
2810,43.25,-71.96,201600.0,-2.13,03221
2811,39.27,-87.5,61400.0,1.63,47850
2812,40.02,-79.7,104300.0,1.83,15486
2813,42.9,-76.28,119300.0,-0.69,13110
2814,39.91,-76.32,179800.0,3.83,17565
2815,42.83,-77.12,111600.0,1.38,14561
2816,43.36,-71.56,219200.0,-1.77,03224
2817,41.34,-73.88,184800.0,-1.08,10537
2818,38.42,-122.55,750700.0,12.47,95452
2819,40.11,-82.61,166100.0,0.82,43001
2820,39.68,-85.78,116000.0,2.34,46130
2821,41.12,-80.67,36100.0,1.28,44510
2822,38.22,-97.8,105400.0,11.25,67546
2823,41.69,-73.31,279300.0,-2.49,06777
2824,43.1,-70.71,344700.0,-1.13,03905
2825,44.08,-76.12,157200.0,-1.34,13622
2826,38.67,-86.24,65100.0,4.51,47108
2827,43.61,-71.01,218600.0,-1.74,03830
2828,44.69,-73.67,88500.0,-3.23,12918
2829,40.36,-81.43,85000.0,1.78,44629
2830,40.79,-87.45,62500.0,1.38,47951
2831,39.21,-92.3,81900.0,10.1,65284
2832,41.59,-75.01,114600.0,-2.32,12764
2833,40.52,-81.23,97200.0,1.78,44675
2834,42.66,-78.69,167200.0,1.22,14033
2835,34.88,-116.75,104200.0,14.09,92365
2836,42.68,-77.58,104500.0,2.26,14560
2837,38.5,-94.36,124200.0,7.19,64725
2838,39.81,-79.58,145000.0,1.88,15437
2839,47.44,-123.02,252000.0,7.67,98588
2840,38.33,-123.04,774900.0,11.23,94923
2841,42.64,-74.57,115700.0,-5.13,12149
2842,44.45,-111.37,169400.0,-2.0,83429
2843,45.72,-94.46,145900.0,3.78,56340
2844,42.09,-73.78,176300.0,-3.51,12523
2845,42.44,-90.93,134700.0,4.01,52045
2846,37.29,-98.02,48500.0,13.91,67058
2847,42.96,-84.92,95200.0,1.43,48851
2848,47.71,-91.96,58500.0,3.28,55706
2849,42.22,-72.05,205800.0,-1.86,01515
2850,42.5,-77.5,67900.0,2.18,14826
2851,39.68,-101.91,55400.0,14.67,67756
2852,39.82,-82.5,124400.0,1.38,43148
2853,43.82,-71.06,179900.0,-1.85,03836
2854,38.98,-87.37,47600.0,2.04,47838
2855,42.32,-74.26,157600.0,-5.08,12496
2856,40.21,-86.02,122400.0,1.6,46031
2857,40.33,-85.16,42400.0,0.7,47373
2858,41.85,-93.91,131000.0,5.52,50276
2859,36.84,-76.81,128200.0,5.24,23898
2860,41.01,-86.41,82300.0,0.86,46939
2861,47.92,-110.61,181000.0,4.0,59442
2862,42.04,-84.08,151700.0,0.91,49287
2863,41.84,-74.07,161200.0,-5.18,12472
2864,39.91,-86.8,73900.0,2.4,47954
2865,39.4,-86.58,93500.0,2.65,46166
2866,42.35,-79.3,86500.0,1.49,14718
2867,47.16,-122.71,239000.0,7.7,98303
2868,42.45,-91.01,126800.0,4.01,52046
2869,42.61,-74.15,139500.0,-5.16,12023
2870,40.96,-86.13,75000.0,0.66,46951
2871,41.53,-73.36,318500.0,-2.95,06752
2872,41.44,-96.31,138700.0,5.1,68002
2873,35.81,-120.97,322800.0,13.0,93426
2874,43.33,-76.67,100300.0,-1.35,13156
2875,38.76,-95.84,60600.0,8.26,66413
2876,42.47,-72.5,249300.0,-2.23,01054
2877,39.94,-80.89,65100.0,2.0,43933
2878,42.33,-73.38,286700.0,-3.5,01266
2879,37.52,-100.82,69500.0,18.01,67877
2880,29.76,-81.86,62900.0,10.89,32140
2881,39.65,-86.75,90600.0,2.82,46128
2882,41.9,-93.4,148600.0,5.37,50161
2883,37.69,-78.95,115900.0,6.54,22922
2884,40.85,-91.31,127200.0,6.12,52623
2885,29.48,-95.97,124900.0,12.33,77417
2886,42.81,-92.27,82300.0,3.84,50676
2887,42.91,-76.7,131700.0,-0.4,13034
2888,43.82,-94.43,62400.0,4.17,56088
2889,39.42,-98.7,48100.0,16.0,67473
2890,39.44,-99.29,48500.0,15.47,67669
2891,40.71,-81.6,79900.0,1.6,44613
2892,39.56,-83.25,96700.0,1.16,43145
2893,37.27,-122.25,691000.0,12.9,94020
2894,42.06,-72.2,155300.0,-1.85,01081
2895,44.14,-92.25,173400.0,3.32,55932
2896,39.01,-96.29,111300.0,9.46,66401
2897,40.34,-81.52,86500.0,1.76,43837
2898,40.97,-86.86,65500.0,1.02,47946
2899,44.1,-71.12,173900.0,-2.82,03845
2900,45.45,-92.79,208100.0,2.79,55012
2901,40.04,-79.32,151900.0,1.87,15622
2902,38.98,-91.12,124900.0,9.98,63349
2903,38.47,-123.02,443500.0,11.33,95462
2904,42.68,-72.73,178800.0,-2.38,01340
2905,39.0,-86.12,87500.0,3.07,47235
2906,43.73,-75.37,101000.0,-3.0,13343
2907,37.79,-78.87,149200.0,6.49,22949
2908,38.64,-95.68,64100.0,8.25,66451
2909,47.75,-122.52,352700.0,7.39,98342
2910,36.84,-79.99,96300.0,3.75,24102
2911,48.6,-116.32,224200.0,2.0,83847
2912,45.52,-123.88,178500.0,8.0,97107
2913,37.39,-97.11,59300.0,12.5,67146
2914,42.16,-74.79,146900.0,-5.0,13731
2915,38.86,-99.14,65000.0,14.97,67671
2916,43.79,-72.16,268600.0,-2.86,03768
2917,38.48,-120.6,274000.0,8.35,95689
2918,40.41,-80.36,98300.0,1.99,15019
2919,38.01,-122.64,802100.0,12.38,94973
2920,42.6,-114.14,126100.0,2.66,83335
2921,38.84,-78.43,180800.0,2.98,22652
2922,38.38,-97.54,105000.0,11.34,67443
2923,38.88,-89.74,116600.0,7.46,62001
2924,42.61,-72.89,193200.0,-2.41,01339
2925,42.52,-72.81,220100.0,-2.36,01330
2926,42.04,-74.16,335100.0,-6.0,12409
2927,38.78,-89.78,110300.0,7.45,62061
2928,43.55,-72.27,179300.0,-2.64,03781
2929,39.71,-105.7,215700.0,13.86,80444
2930,42.98,-73.35,138700.0,-4.24,12057
2931,43.25,-76.98,114400.0,0.5,14555
2932,39.9,-85.61,100700.0,2.42,46186
2933,38.42,-95.82,73100.0,8.45,66856
2934,42.99,-71.81,200200.0,-1.32,03043
2935,45.72,-123.94,373900.0,8.0,97130
2936,43.76,-70.2,403600.0,-1.67,04110
2937,45.09,-71.36,113500.0,-3.96,03592
2938,37.96,-98.59,44500.0,13.35,67578
2939,41.66,-96.64,76000.0,6.05,68057
2940,43.54,-91.78,85600.0,4.29,55954
2941,39.58,-106.42,495400.0,8.06,81645
2942,37.6,-76.46,183800.0,3.74,23169
2943,38.95,-86.37,105300.0,2.96,47436
2944,39.42,-89.45,65100.0,4.91,62546
2945,37.37,-79.91,94500.0,3.71,24077
2946,40.37,-85.95,71300.0,1.37,46076
2947,43.91,-71.65,135700.0,-2.67,03285
2948,42.9,-71.77,213700.0,-1.09,03082
2949,48.71,-122.68,368400.0,7.24,98262
2950,40.88,-88.86,71400.0,4.22,61740
2951,43.47,-75.18,131000.0,-5.0,13338
2952,36.43,-115.48,154000.0,18.31,89124
2953,41.02,-88.52,81200.0,3.5,60460
2954,38.19,-86.38,62600.0,3.47,47137
2955,43.17,-72.08,199200.0,-2.11,03280
2956,43.7,-73.72,189900.0,-3.34,12815
2957,38.62,-94.5,99400.0,7.42,64746
2958,43.32,-78.71,127700.0,1.36,14028
2959,39.87,-86.64,111000.0,2.51,46165
2960,47.66,-92.63,148600.0,2.64,55710
2961,44.24,-92.43,229100.0,3.12,55991
2962,42.09,-73.64,222400.0,-4.75,12502
2963,41.61,-72.72,211000.0,-2.0,06023
2964,42.3,-74.39,135700.0,-7.0,12468
2965,42.98,-74.25,86600.0,-5.64,12070
2966,41.54,-80.6,70500.0,1.63,44093
2967,44.22,-93.7,224400.0,3.13,56028
2968,38.39,-97.43,76300.0,11.35,67428
2969,40.57,-80.21,88000.0,2.0,15056
2970,46.93,-95.24,187800.0,2.26,56570
2971,48.12,-116.66,211800.0,3.04,83813
2972,45.81,-118.37,136600.0,5.7,97886
2973,42.18,-72.94,182000.0,-1.67,01008
2974,38.76,-87.43,65100.0,1.5,47516
2975,38.25,-87.04,96600.0,2.99,47541
2976,46.75,-121.99,172500.0,8.0,98304
2977,40.07,-79.97,69100.0,2.59,15427
2978,40.2,-86.66,70600.0,1.85,46035
2979,38.81,-105.58,225200.0,12.55,80820
2980,40.05,-85.21,69300.0,0.71,47354
2981,43.53,-71.73,161300.0,-2.43,03243
2982,40.75,-99.53,93000.0,5.36,68863
2983,41.46,-90.72,100100.0,5.18,52728
2984,34.26,-116.95,228000.0,17.64,92333
2985,46.89,-95.72,204400.0,2.38,56578
2986,40.43,-105.38,253400.0,16.11,80515
2987,47.67,-93.04,215600.0,3.69,55781
2988,39.24,-120.05,447900.0,2.71,96148
2989,39.28,-105.69,225300.0,4.79,80456
2990,35.03,-83.33,182900.0,4.46,28775
2991,40.23,-105.52,293200.0,17.03,80510
2992,38.73,-123.47,755700.0,10.07,95497
2993,40.07,-105.51,359100.0,17.02,80481
2994,42.52,-73.04,158400.0,-2.47,01270
2995,34.15,-116.95,212000.0,17.37,92305
2996,44.08,-71.29,178100.0,-2.99,03812
2997,43.95,-71.5,174700.0,-2.8,03215
2998,44.04,-72.06,121600.0,-3.19,03765
2999,41.34,-105.99,206100.0,9.02,82055
