Zipcode,Population,Median Age, Household Income ,Per Capita Income,Poverty Count,Poverty Rate
47619,1816,36.2," 59,716 ",25266,161,8.865638767
47620,12692,42.2," 56,050 ",29627,1609,12.67727702
47630,35620,40.2," 68,095 ",34437,2768,7.770915216
47631,1928,46.3," 61,848 ",29937,95,4.927385892
47633,2731,38.9," 49,274 ",25162,317,11.60746979
47634,2306,36.3," 51,602 ",22845,249,10.79791847
47635,5543,46.9," 47,202 ",23717,693,12.5022551
47637,1403,37.8," 52,009 ",22062,173,12.33071989
47638,3736,49.1," 63,250 ",34818,135,3.613490364
47639,4220,36.6," 90,440 ",33514,229,5.426540284
47640,867,50.1," 56,250 ",28571,91,10.49596309
47648,4545,42.8," 56,621 ",29714,238,5.236523652
47649,1478,44.8," 54,643 ",24646,91,6.156968877
47654,39,41.3," 55,625 ",24541,5,12.82051282
47660,4999,44.7," 44,149 ",23544,537,10.74214843
47665,3618,40.9," 51,705 ",23848,473,13.07352128
47666,1839,38.4," 44,189 ",22994,234,12.72430669
47670,12133,38.6," 45,800 ",24781,1657,13.6569686
47683,131,32.9," 53,438 ",22897,1,0.763358779
47708,283,47.1," 23,295 ",45608,84,29.6819788
47710,18998,40.1," 35,012 ",20702,4429,23.31298031
47711,32198,41.2," 50,604 ",25384,4104,12.7461333
47712,26736,32.3," 46,132 ",25617,3793,14.18686415
47713,10283,38.6," 24,078 ",17329,4077,39.64796266
47714,34994,34.1," 35,139 ",18859,7928,22.65531234
47715,26718,37.7," 41,774 ",28094,2768,10.36005689
47720,18177,45.4," 60,938 ",31357,2123,11.67959509
47725,16779,39.1," 84,114 ",41630,629,3.748733536
47802,35224,39.1," 41,818 ",24177,5637,16.00329321
47803,20835,34.5," 45,699 ",25820,3479,16.69786417
47804,11309,36.2," 37,384 ",18492,2750,24.31691573
47805,12423,40.7," 53,657 ",24490,1577,12.69419625
47807,12426,28.9," 17,496 ",12515,4928,39.65877998
47809,3051,19.7," (666,666,666)",3815,0,0
47832,951,44.4," 47,813 ",25213,66,6.940063091
47833,1266,34.5," 55,322 ",23167,117,9.241706161
47834,19559,41.3," 48,008 ",22701,3542,18.10931029
47836,42,56.5," (666,666,666)",20957,0,0
47837,1055,38.1," 38,333 ",33084,253,23.98104265
47838,3776,38.3," 50,556 ",11309,415,10.9904661
47840,1844,36.1," 62,286 ",23099,138,7.48373102
47841,2183,40.4," 46,797 ",21953,298,13.65093907
47842,9660,42.9," 43,297 ",22144,1410,14.59627329
47846,463,52.2," 56,467 ",28812,0,0
47847,1188,44," 52,065 ",24846,145,12.20538721
47848,1762,44," 51,422 ",24656,226,12.82633371
47849,341,44.8," 50,000 ",33348,35,10.26392962
47850,2467,43.1," 53,194 ",24681,301,12.20105391
47853,100,26," 45,625 ",20816,9,9
47854,963,34.9," 45,417 ",20541,65,6.749740395
47855,438,41.7," 41,000 ",16157,99,22.60273973
47857,551,41.9," 49,625 ",20670,37,6.715063521
47858,618,37.5," 54,219 ",26565,46,7.443365696
47859,1253,34.6," 52,258 ",18915,173,13.80686353
47860,422,45.3," 39,444 ",15956,129,30.56872038
47861,700,36.8," 66,111 ",23161,76,10.85714286
47862,1386,32.4," 44,479 ",22731,233,16.81096681
47863,217,30.1," 63,304 ",20607,0,0
47865,186,22.1," (666,666,666)",14738,10,5.376344086
47866,501,54.7," 38,021 ",15635,215,42.91417166
47868,2735,47.4," 43,281 ",22476,301,11.00548446
47869,49,23.8," (666,666,666)",42037,0,0
47871,136,45.2," 43,750 ",22257,2,1.470588235
47872,8667,41.9," 44,561 ",21569,925,10.67266644
47874,3195,43.9," 37,338 ",20689,350,10.95461659
47876,332,66.7," (666,666,666)",8818,50,15.06024096
47879,3534,35.9," 38,036 ",19139,583,16.49688738
47880,97,36.8," (666,666,666)",,0,0
47881,386,39," 45,938 ",18729,42,10.88082902
47882,8016,41.9," 40,154 ",22454,1539,19.1991018
47884,134,45.8," 30,250 ",17837,28,20.89552239
47885,8934,41.6," 47,767 ",25760,1300,14.5511529
47901,3649,27.8," 31,750 ",24645,811,22.2252672
47904,16940,31.9," 34,989 ",19488,4093,24.16174734
47905,41176,35.3," 54,032 ",27967,5184,12.58985817
47906,71987,22.6," 40,571 ",21367,19565,27.17851834
47907,0,-666666666," (666,666,666)",-666666666,0,
47909,41272,33.8," 53,035 ",26179,6105,14.79211087
47916,57,30.8," (666,666,666)",16023,9,15.78947368
47917,483,34.8," 37,000 ",15657,41,8.488612836
47918,5685,42," 43,158 ",26199,720,12.66490765
47920,2280,41.3," 72,391 ",32063,82,3.596491228
47921,1123,40.2," 48,344 ",22832,188,16.74087266
47922,1417,38.5," 48,750 ",23711,250,17.64290755
47923,3507,39.8," 60,404 ",28101,164,4.676361563
47924,154,56," 81,786 ",26923,0,0
47925,245,29.4," 38,177 ",13819,0,0
47926,1124,37.7," 49,792 ",24560,130,11.5658363
47928,1872,49.2," 48,594 ",26064,224,11.96581197
47929,714,41.5," 58,571 ",23474,47,6.582633053
47930,1264,38.8," 52,208 ",27213,121,9.57278481
47932,5259,43.4," 55,600 ",30353,429,8.157444381
47933,27886,40.7," 48,893 ",24336,3761,13.48705444
47940,1592,36.8," 53,036 ",25195,55,3.454773869
47941,1455,35.8," 51,716 ",23564,210,14.43298969
47942,721,44.4," 52,067 ",24150,95,13.17614424
47943,1084,32.3," 80,560 ",24766,20,1.84501845
47944,3577,42.3," 47,295 ",23243,396,11.07072966
47946,2218,45.6," 49,667 ",24094,236,10.64021641
47948,1379,43.3," 45,341 ",20868,391,28.35387962
47949,1517,42.5," 46,458 ",22210,157,10.34937376
47950,877,31.7," 55,500 ",22447,43,4.903078677
47951,2282,42.9," 43,657 ",23664,370,16.2138475
47952,2989,47.3," 40,031 ",19629,702,23.48611576
47954,2548,39.8," 59,806 ",25038,224,8.791208791
47955,950,41.6," 51,500 ",21500,152,16
47957,1900,37.2," 45,143 ",18998,208,10.94736842
47958,237,38.3," 41,250 ",16793,29,12.23628692
47959,2767,39.7," 41,039 ",21460,448,16.19082038
47960,14907,47.2," 49,430 ",27366,1737,11.65224391
47963,1799,47," 47,419 ",25954,132,7.337409672
47964,136,47.7," 35,694 ",20818,7,5.147058824
47965,494,35.5," 60,208 ",24800,23,4.655870445
47966,419,35.7," 55,000 ",20881,21,5.011933174
47967,704,46.7," 45,952 ",22435,32,4.545454545
47968,922,37.7," 51,630 ",24490,101,10.95444685
47969,132,39.3," 68,333 ",28299,16,12.12121212
47970,2198,34.5," 59,565 ",23641,413,18.78980892
47971,1878,44.1," 53,981 ",25948,125,6.656017039
47974,1238,44.5," 45,052 ",27358,116,9.369951535
47975,511,53.5," 62,778 ",40785,20,3.913894325
47977,2160,37.9," 51,134 ",26757,176,8.148148148
47978,11500,39.6," 54,828 ",25807,1034,8.991304348
47980,1013,42.1," 54,915 ",32731,43,4.244817374
47981,815,34," 74,766 ",40019,130,15.95092025
47982,163,39.6," 48,000 ",24925,2,1.226993865
47983,412,28.2," 56,466 ",21450,0,0
47987,3882,42.1," 48,906 ",22470,444,11.4374034
47989,1538,46.3," 53,922 ",24291,141,9.167750325
47990,1570,35," 50,962 ",21828,122,7.770700637
47991,1169,34.1," 48,500 ",21442,218,18.64841745
47992,1795,36.8," 60,750 ",34416,180,10.02785515
47993,3691,44.9," 55,188 ",28671,269,7.287997833
47994,326,46," 43,000 ",22949,35,10.73619632
47995,1715,38.4," 63,750 ",23908,89,5.189504373
47997,138,30.2," 55,000 ",26922,18,13.04347826
48001,11840,47.8," 52,262 ",29684,1249,10.54898649
48002,3236,44.2," 67,898 ",27758,308,9.517923362
48003,6035,43.2," 60,269 ",28750,314,5.202982601
48005,5471,45.5," 73,621 ",30708,205,3.747029793
48006,3975,43.4," 61,141 ",27216,328,8.251572327
48009,20653,41," 112,545 ",75132,756,3.66048516
48014,4224,36.8," 57,656 ",23108,504,11.93181818
48015,8313,42.2," 35,955 ",20033,1606,19.3191387
48017,11982,39.8," 59,244 ",33510,776,6.476381239
48021,32576,36.5," 44,453 ",20658,6309,19.36701866
48022,2605,40.4," 68,438 ",24936,356,13.66602687
48023,5083,45.1," 65,767 ",31688,605,11.90241983
48025,14762,45.6," 116,412 ",64329,412,2.790949736
48026,14620,44.7," 52,865 ",29800,1313,8.980848153
48027,3201,45," 56,905 ",26764,271,8.466104342
48028,1081,62.2," 54,625 ",40100,102,9.435707678
48030,16587,37.8," 33,379 ",18938,4165,25.11002592
48032,2196,43.7," 60,278 ",26654,176,8.014571949
48033,16420,44," 46,707 ",28626,3028,18.4409257
48034,13348,40.9," 41,244 ",31090,1812,13.57506743
48035,35101,40.2," 44,751 ",23569,5557,15.83145779
48036,21830,41," 46,742 ",26532,3322,15.21759047
48038,42287,44.7," 53,707 ",31833,3424,8.097051103
48039,7667,43.5," 48,703 ",25078,885,11.54297639
48040,9775,43.5," 60,349 ",28807,894,9.145780051
48041,4535,42.5," 56,425 ",24635,399,8.798235943
48042,29413,40.7," 85,094 ",33041,1067,3.627647639
48043,16377,40.9," 37,361 ",22303,3395,20.73029248
48044,55783,38.1," 92,951 ",35476,2652,4.754136565
48045,24907,44.8," 57,729 ",33551,2453,9.848636929
48047,40290,40.2," 71,036 ",31879,2605,6.465624224
48048,7193,36.4," 59,471 ",23857,622,8.647295982
48049,5480,46.4," 52,083 ",27687,259,4.726277372
48050,2068,47.2," 72,167 ",30588,119,5.754352031
48051,17741,35.5," 67,921 ",26879,1343,7.570035511
48054,7205,49.7," 61,061 ",31615,577,8.00832755
48059,15008,45.1," 52,676 ",28576,2126,14.16577825
48060,39830,37.2," 37,082 ",20248,9928,24.92593522
48062,9539,39.6," 57,821 ",28261,947,9.927665374
48063,4006,43.3," 55,446 ",31260,165,4.118821767
48064,4058,41.8," 59,112 ",25438,559,13.77525875
48065,11041,43.4," 70,660 ",33797,859,7.780092383
48066,47678,37.9," 41,952 ",22064,8655,18.15302655
48067,25017,34.3," 73,182 ",47770,1707,6.823360115
48069,2562,46," 107,656 ",59607,64,2.4980484
48070,6330,43.4," 121,528 ",63600,91,1.437598736
48071,30168,37.7," 43,158 ",24001,5317,17.62463538
48072,15239,37.7," 74,172 ",38667,755,4.954393333
48073,33832,39," 65,295 ",39901,2528,7.472215654
48074,9179,43.3," 52,500 ",26204,870,9.478156662
48075,21651,44.2," 53,222 ",28993,3203,14.79377396
48076,25825,41.6," 63,502 ",30578,2781,10.76863504
48079,12122,44," 63,974 ",33556,1133,9.346642468
48080,22386,44.7," 52,095 ",30899,2185,9.760564639
48081,20867,44.7," 58,206 ",31558,1603,7.681985911
48082,16626,43.9," 54,807 ",30030,1611,9.689642728
48083,23002,40.7," 68,807 ",33682,2378,10.33823146
48084,15655,37.3," 84,003 ",42654,895,5.717023315
48085,24963,42.7," 100,853 ",39467,988,3.957857629
48088,22255,42.5," 57,336 ",27574,2070,9.301280611
48089,30923,34.3," 34,881 ",17561,8021,25.93862174
48091,31074,35.2," 31,228 ",17991,9517,30.62689065
48092,26946,42.6," 50,638 ",25078,3226,11.97209233
48093,23871,44.7," 50,990 ",26985,3192,13.37187382
48094,18807,43.4," 82,647 ",38398,1318,7.008028925
48095,5327,45.2," 95,370 ",41174,207,3.885864464
48096,3953,48.1," 68,125 ",29681,284,7.184416899
48097,5197,43.3," 47,117 ",23117,784,15.08562632
48098,19362,46.7," 115,031 ",52555,754,3.894225803
48101,27519,42.6," 65,848 ",32441,1575,5.723318435
48103,54120,38.3," 82,487 ",46631,4495,8.305617147
48104,41352,23," 49,123 ",34882,14073,34.03221126
48105,35754,31.2," 64,367 ",43549,6635,18.55736421
48108,26457,35.4," 61,061 ",38115,3363,12.71119175
48109,5435,19," (666,666,666)",33466,7,0.128794848
48111,41560,38.5," 53,724 ",28193,5286,12.71896054
48114,20756,44.1," 90,940 ",41603,949,4.572171902
48116,27156,45," 83,088 ",42672,1501,5.527323612
48117,9847,45," 56,365 ",27810,994,10.09444501
48118,12755,45.6," 76,280 ",39043,361,2.830262642
48120,7516,29.2," 39,127 ",18556,2222,29.56359766
48122,10437,33.8," 36,870 ",18152,3288,31.50330555
48124,29575,42," 63,181 ",32432,2855,9.6534235
48125,20344,39.3," 47,054 ",21804,4480,22.02123476
48126,47789,27," 30,661 ",12595,21522,45.03546841
48127,35985,37.1," 44,767 ",22822,6846,19.02459358
48128,10640,38.7," 74,434 ",34497,1137,10.68609023
48130,15554,40.2," 99,484 ",41138,769,4.944065835
48131,6733,42.2," 55,573 ",27989,641,9.520273281
48133,5860,42.5," 51,607 ",25105,508,8.66894198
48134,21223,39.4," 65,025 ",28102,2194,10.33784102
48135,27001,40.7," 52,843 ",23867,3139,11.62549535
48137,5249,44.3," 75,000 ",32549,163,3.105353401
48138,10161,51.7," 94,659 ",49351,240,2.361972247
48139,140,57.3," 55,333 ",138457,0,0
48140,3425,41.6," 81,773 ",32829,139,4.058394161
48141,24738,34," 31,285 ",16087,8211,33.19185059
48143,0,-666666666," (666,666,666)",-666666666,0,
48144,9649,47.1," 67,137 ",32723,671,6.954088507
48145,3385,42.6," 71,786 ",29891,172,5.081240768
48146,37037,37.1," 41,487 ",19987,7721,20.84672085
48150,25905,41.5," 67,288 ",31236,1551,5.987261146
48152,31172,46.8," 68,440 ",35832,2017,6.470550494
48154,37772,47.2," 75,895 ",34672,1641,4.344487981
48157,1395,44.8," 44,833 ",28582,293,21.00358423
48158,7562,47," 68,438 ",33383,694,9.177466279
48159,2505,43.8," 66,023 ",27816,197,7.864271457
48160,13375,41," 68,629 ",29366,647,4.837383178
48161,26469,39.2," 45,266 ",23647,4626,17.47704862
48162,28300,41.3," 49,723 ",26179,3566,12.60070671
48164,8720,43.7," 85,352 ",36639,265,3.038990826
48165,6799,37.6," 72,595 ",34985,513,7.545227239
48166,11480,38.1," 60,603 ",27350,1524,13.27526132
48167,21982,43.2," 81,705 ",52103,1360,6.186880175
48168,21798,44.4," 128,583 ",59814,296,1.357922745
48169,21047,44.8," 76,409 ",35714,907,4.309402765
48170,39352,43.9," 77,886 ",43774,1695,4.307277902
48173,12481,40.2," 69,358 ",29622,969,7.763800977
48174,31267,37.1," 45,895 ",21240,5784,18.49873669
48176,22433,43.2," 96,238 ",41756,914,4.074354745
48177,271,35.5," (666,666,666)",22848,44,16.23616236
48178,32362,41.1," 81,729 ",37922,1496,4.622705642
48179,3763,41.9," 72,011 ",32316,307,8.158384268
48180,61716,37.8," 41,897 ",21028,12660,20.51331907
48182,21175,43.7," 65,935 ",31252,1152,5.440377804
48183,42374,42.7," 59,030 ",31079,3446,8.132345306
48184,17143,39.3," 40,973 ",20913,3408,19.87983433
48185,48027,40.3," 43,924 ",27312,5828,12.13484082
48186,34199,37.7," 46,181 ",22601,6302,18.4274394
48187,48278,39.2," 80,897 ",36840,2620,5.426902523
48188,41373,37.9," 91,472 ",37156,2567,6.204529524
48189,13865,41," 57,285 ",31764,1282,9.246303642
48190,72,41.8," (666,666,666)",42331,0,0
48191,4093,41.8," 68,155 ",27351,77,1.881260689
48192,25225,42.4," 52,020 ",28360,2616,10.37066402
48193,15288,42.7," 55,255 ",27053,1836,12.00941915
48195,29355,43.5," 51,138 ",26350,3453,11.7629024
48197,66915,30.4," 51,154 ",27607,11100,16.58820892
48198,38191,33.9," 40,961 ",24352,7672,20.08850253
48201,14045,31.2," 13,964 ",16533,7497,53.37842649
48202,16762,35.2," 21,506 ",18307,6489,38.71256413
48203,23498,40.5," 21,181 ",19310,8722,37.1180526
48204,25096,38.1," 22,264 ",14028,10661,42.48087345
48205,35925,32.6," 30,387 ",14217,11992,33.38065414
48206,18049,36.7," 22,375 ",14887,7406,41.0327442
48207,21832,41.3," 25,033 ",20606,8596,39.37339685
48208,9180,36.4," 18,560 ",17474,4603,50.1416122
48209,32879,30.2," 25,987 ",11939,13682,41.61318775
48210,30948,27," 26,659 ",10653,13681,44.20641075
48211,6536,31.6," 20,257 ",11214,2703,41.35556916
48212,38133,30," 24,024 ",10671,18135,47.55723389
48213,24137,38.1," 21,372 ",12045,11529,47.76484236
48214,21805,43," 24,694 ",19424,7958,36.49621646
48215,12180,36.8," 20,891 ",15993,5413,44.44170772
48216,5600,33.9," 23,160 ",18009,2359,42.125
48217,7252,38.1," 24,103 ",14851,3312,45.67015996
48218,7609,35," 27,463 ",14552,3121,41.01721645
48219,49326,37.4," 31,917 ",16786,16592,33.63743259
48220,22646,35.1," 51,596 ",31925,3773,16.66077895
48221,39611,38.7," 36,539 ",19825,10449,26.37903613
48223,24323,33.9," 32,346 ",17866,8012,32.94001562
48224,42361,31.5," 30,041 ",14938,16688,39.39472628
48225,14294,35.6," 48,045 ",22402,2162,15.12522737
48226,6406,34.7," 40,850 ",39133,1367,21.33936934
48227,41571,35.2," 27,643 ",14899,14979,36.03233023
48228,52342,30.3," 23,727 ",12786,23196,44.31622789
48229,9388,38.9," 25,951 ",15605,3201,34.09671922
48230,16532,44," 97,011 ",56608,784,4.742317929
48233,0,-666666666," (666,666,666)",-666666666,0,
48234,34083,35.1," 24,770 ",14344,13930,40.87081536
48235,45101,39.8," 28,504 ",16012,15720,34.85510299
48236,29968,44.5," 98,693 ",50727,1567,5.228910838
48237,29751,37.5," 49,811 ",23092,4687,15.7540923
48238,29181,37.3," 22,628 ",13635,12200,41.80802577
48239,35711,38.2," 49,739 ",23153,6368,17.83204055
48240,17568,39.6," 48,679 ",22883,2921,16.62682149
48242,0,-666666666," (666,666,666)",-666666666,0,
48243,0,-666666666," (666,666,666)",-666666666,0,
48301,14572,47.4," 130,699 ",69605,548,3.760636838
48302,15203,49.7," 129,858 ",76022,791,5.202920476
48304,16687,50.6," 110,135 ",67930,671,4.021094265
48306,27936,43.7," 129,414 ",56981,770,2.756300115
48307,43014,39.2," 70,548 ",37169,2950,6.858232203
48309,28999,42.9," 88,810 ",41865,1025,3.534604642
48310,43944,39.8," 56,324 ",24195,7066,16.0795558
48312,33491,40.9," 57,595 ",28076,4082,12.18834911
48313,33594,41.5," 64,135 ",29987,3370,10.03155325
48314,20610,43.3," 62,377 ",34357,1958,9.500242601
48315,27248,47.8," 70,936 ",38457,1460,5.358191427
48316,27020,43.4," 73,886 ",36804,2254,8.341968912
48317,27435,37.7," 56,180 ",28637,2525,9.203572079
48320,4596,41.7," 50,237 ",33293,590,12.83724978
48322,32766,45.5," 83,557 ",44064,2585,7.889275468
48323,17661,46.5," 110,757 ",58632,658,3.725723345
48324,17235,45.6," 103,781 ",55606,938,5.442413693
48326,21115,32.5," 54,482 ",29602,2669,12.6403031
48327,21824,40.7," 52,471 ",28671,2578,11.81268328
48328,26011,38.6," 48,271 ",27519,4135,15.89712045
48329,25338,43.1," 70,553 ",32321,2016,7.956429079
48331,21220,46.1," 95,233 ",49098,1353,6.37606032
48334,18867,45.7," 68,584 ",42983,1896,10.04929242
48335,22486,38.7," 66,058 ",42733,1392,6.190518545
48336,26716,41.8," 55,660 ",31587,2969,11.1131906
48340,25862,29.8," 31,716 ",15850,8674,33.53955611
48341,17350,36.2," 35,912 ",19692,4267,24.59365994
48342,17060,31.4," 23,241 ",14680,7122,41.74677608
48346,23009,42.4," 72,326 ",35123,1428,6.206267113
48348,23017,42.6," 102,398 ",44261,1368,5.943433115
48350,7420,42.3," 72,344 ",34802,477,6.428571429
48353,6372,43.2," 80,437 ",35014,424,6.654111739
48356,8585,44.4," 69,750 ",32321,517,6.022131625
48357,8414,43.4," 77,172 ",35801,765,9.091989541
48359,9128,37.9," 76,961 ",36159,935,10.24320771
48360,11847,39.9," 100,120 ",40765,296,2.498522833
48362,16073,39.8," 81,395 ",37152,948,5.898089965
48363,5772,43.9," 106,875 ",50499,327,5.665280665
48367,4397,47.4," 77,616 ",35104,444,10.09779395
48370,2130,40.2," 108,990 ",41021,77,3.615023474
48371,23905,41.1," 74,205 ",33956,1365,5.710102489
48374,15386,38.3," 134,283 ",51916,808,5.251527363
48375,23211,39.4," 86,974 ",42267,950,4.092886993
48377,15702,36.9," 60,081 ",41357,1163,7.406699783
48380,7175,47.8," 89,676 ",41983,204,2.843205575
48381,13315,44.6," 75,304 ",40131,759,5.700337965
48382,22596,41.9," 99,013 ",41352,1118,4.947778368
48383,13414,39.6," 74,939 ",32825,1028,7.663635008
48386,17489,44.5," 75,351 ",35138,886,5.066041512
48390,23484,41.9," 70,079 ",36645,1697,7.226196559
48393,16750,34.6," 47,480 ",30081,2861,17.08059701
48397,0,-666666666," (666,666,666)",-666666666,0,
48401,1628,45.1," 42,167 ",21028,216,13.26781327
48411,90,61.1," (666,666,666)",17250,0,0
48412,5637,45.3," 59,167 ",25876,480,8.515167642
48413,7296,45.4," 43,738 ",23204,1028,14.08991228
48414,2841,43.5," 51,989 ",22928,276,9.714889124
48415,9265,44," 55,478 ",26677,912,9.843497032
48416,4884,38.8," 47,797 ",21345,825,16.89189189
48417,2755,44.7," 52,727 ",22384,291,10.56261343
48418,4039,42.1," 62,361 ",26269,178,4.407031443
48419,2360,46.4," 40,066 ",21611,411,17.41525424
48420,21553,44," 50,308 ",25858,2878,13.35312949
48421,6294,46.8," 56,384 ",24198,623,9.898315856
48422,6427,41.4," 40,604 ",20058,808,12.57196204
48423,31869,41.3," 49,506 ",27685,3341,10.483542
48426,957,44.9," 44,205 ",22005,185,19.33124347
48427,2797,45.8," 41,755 ",20641,608,21.73757597
48428,5029,45.3," 63,705 ",29957,356,7.078942136
48429,8322,45.8," 44,922 ",23195,1288,15.47704879
48430,37299,42.2," 67,314 ",32954,3232,8.665111665
48432,668,47.8," 46,667 ",27097,55,8.233532934
48433,26288,43.9," 57,506 ",28504,2716,10.33171029
48434,65,51.5," 41,667 ",22125,0,0
48435,2051,41.8," 44,961 ",18439,361,17.60117016
48436,3596,46.1," 64,839 ",29489,289,8.036707453
48437,617,52.4," 61,193 ",27265,92,14.910859
48438,7221,44.6," 83,879 ",37178,161,2.229608088
48439,47164,40.5," 63,252 ",33239,4511,9.564498346
48440,290,35.2," 66,198 ",16705,8,2.75862069
48441,3861,46.6," 40,360 ",23726,603,15.61771562
48442,20799,42.7," 66,240 ",30710,1920,9.231213039
48444,9361,37.9," 47,903 ",20659,1375,14.68860165
48445,1397,41.3," 36,600 ",19640,376,26.91481747
48446,30447,44.7," 51,149 ",24264,3643,11.96505403
48449,2811,47.8," 47,102 ",24722,285,10.13874066
48450,4830,54.4," 43,542 ",29284,557,11.5320911
